recordType,unit,creationDate,startDate,endDate,value,day of week (numeric),day of week (string),month
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599173016,1599173215,226,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599175980,1599175982,1,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599177842,1599177927,80,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599178490,1599178513,32,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599179931,1599180155,84,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599183008,1599183295,6,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599186402,1599186812,43,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599187562,1599188151,148,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599188169,1599188432,46,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599189322,1599189327,13,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599190190,1599190373,129,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599190804,1599190869,54,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599192190,1599192237,29,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599193052,1599193627,43,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599195571,1599195824,63,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599196596,1599196696,63,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599196825,1599197310,22,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599199168,1599199563,77,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599201117,1599201638,105,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-03,1599201728,1599202156,24,3,Thursday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599207223,1599207264,33,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599238112,1599238133,27,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599238725,1599238763,36,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599242204,1599242359,27,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599245498,1599245761,67,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599246373,1599246788,104,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599247249,1599247753,70,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599247959,1599248418,50,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599248751,1599249351,40,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599249351,1599249893,979,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599253284,1599253733,627,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599253888,1599254487,687,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599254487,1599255086,557,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599255086,1599255548,288,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599256211,1599256588,142,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599256990,1599257323,40,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599258768,1599259240,25,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599259400,1599259895,44,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599260129,1599260700,208,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599260922,1599261513,350,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599261941,1599262468,508,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599262574,1599262972,154,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599263188,1599263788,80,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599263788,1599264309,399,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599264397,1599264941,247,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599265016,1599265499,89,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599265706,1599266305,242,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599266305,1599266617,89,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599267564,1599267766,34,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599268575,1599269112,55,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599269450,1599270046,34,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599270082,1599270090,9,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599270864,1599271362,15,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599271579,1599272043,63,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599272544,1599272575,11,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599276336,1599276380,27,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599280322,1599280443,13,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599283162,1599283237,81,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599284414,1599284710,71,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599285835,1599285837,10,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-04,1599288307,1599288831,197,4,Friday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599290868,1599291411,63,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599291555,1599292087,28,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599292236,1599292260,27,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599293574,1599294119,79,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599294349,1599294352,18,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599296233,1599296248,17,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599327576,1599327857,75,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599328936,1599328990,64,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599330075,1599330080,10,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599330764,1599330766,8,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599331369,1599331632,14,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599332117,1599332120,1,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599333497,1599334096,291,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599334096,1599334166,47,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599334767,1599334780,27,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599335745,1599336137,22,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599336349,1599336947,292,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599336947,1599337466,153,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599337838,1599338163,152,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599338848,1599339431,178,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599339581,1599340180,539,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599340180,1599340750,380,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599340890,1599341434,38,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599342395,1599342932,743,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599343618,1599344202,82,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599344545,1599345090,151,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599346131,1599346646,78,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599346924,1599347023,37,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599348433,1599348983,93,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599349130,1599349517,88,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599349876,1599350363,167,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599350505,1599350735,27,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599351166,1599351765,95,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599351770,1599352051,43,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599352452,1599352459,13,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599354534,1599355097,40,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599355613,1599355886,85,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599356672,1599357110,52,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599357368,1599357389,30,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599361925,1599362382,80,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599362888,1599363489,95,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599363489,1599364085,615,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599364103,1599364617,226,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599364840,1599365078,51,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599367107,1599367708,43,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599367708,1599368180,51,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599368309,1599368908,189,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599368908,1599369442,40,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599369512,1599369571,12,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599371105,1599371688,132,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599371734,1599372289,112,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599372683,1599373091,64,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599374112,1599374417,124,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-05,1599374894,1599375028,33,5,Saturday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599376117,1599376485,88,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599376833,1599376843,21,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599377743,1599378194,107,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599378653,1599378666,29,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599383005,1599383021,6,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599385473,1599385483,14,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599421375,1599421416,17,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599422108,1599422698,124,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599423080,1599423609,78,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599425529,1599425537,21,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599426600,1599427090,12,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599430362,1599430529,64,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599432119,1599432717,382,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599432717,1599433252,104,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599434761,1599435337,178,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599436289,1599436658,21,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599437371,1599437552,46,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599438849,1599439435,308,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599439634,1599439848,81,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599443981,1599444198,22,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599445708,1599446008,215,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599447399,1599447936,152,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599448132,1599448408,28,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599448899,1599449209,62,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599452123,1599452386,182,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599452792,1599452810,21,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599455522,1599456025,210,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599457321,1599457329,14,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599458944,1599459509,176,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-06,1599460136,1599460156,37,6,Sunday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599464986,1599465585,63,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599465585,1599465632,12,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599468011,1599468014,5,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599469087,1599469103,10,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599496499,1599496506,12,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599505587,1599505602,14,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599506211,1599506392,87,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599507000,1599507333,27,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599509386,1599509980,30,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599510176,1599510200,14,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599511483,1599511913,98,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599512236,1599512724,167,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599513774,1599513897,128,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599514886,1599515487,129,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599515487,1599516040,165,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599516094,1599516140,37,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599516866,1599517465,903,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599517465,1599518063,972,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599518063,1599518662,938,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599518662,1599519261,872,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599519261,1599519860,973,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599519860,1599520335,692,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599520580,1599521024,52,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599522097,1599522210,20,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599524934,1599524937,8,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599527217,1599527230,25,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599527979,1599528459,125,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599528872,1599528897,38,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599530254,1599530391,114,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599530936,1599531325,524,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599533305,1599533524,32,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599534095,1599534379,26,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599535163,1599535166,4,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599536601,1599536884,26,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599538177,1599538745,336,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599539611,1599540165,52,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599540263,1599540379,61,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599542505,1599542829,74,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599545768,1599545885,81,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-07,1599546805,1599547279,63,0,Monday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599549919,1599549922,2,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599552602,1599552903,33,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599553433,1599553435,9,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599581150,1599581160,12,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599582039,1599582588,127,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599586765,1599587304,47,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599592049,1599592583,101,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599592805,1599593354,35,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599593452,1599593457,14,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599595155,1599595158,10,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599596123,1599596470,55,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599597669,1599597991,113,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599598427,1599598856,22,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599608967,1599609328,106,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599609725,1599609838,28,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599612424,1599612426,8,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599618545,1599619024,44,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599619246,1599619249,5,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599620125,1599620128,8,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599621574,1599621620,47,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599622381,1599622726,354,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599623312,1599623855,83,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599624149,1599624482,44,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599624833,1599624846,12,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599625576,1599626067,57,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599626201,1599626459,13,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599627330,1599627914,28,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599628017,1599628020,9,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599629348,1599629549,24,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599630024,1599630623,243,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599630648,1599631219,72,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599631954,1599632161,54,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599632591,1599633158,28,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599633197,1599633787,88,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-08,1599633815,1599634334,21,1,Tuesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599634525,1599634564,38,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599635412,1599635936,471,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599636259,1599636264,14,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599637670,1599637765,40,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599669913,1599669944,38,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599670543,1599670925,49,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599672751,1599673226,50,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599677432,1599678023,123,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599678227,1599678825,50,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599679111,1599679157,36,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599679732,1599679959,27,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599681274,1599681875,380,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599681875,1599682226,618,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599685261,1599685860,1013,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599685860,1599685876,21,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599686890,1599687022,79,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599692687,1599692734,42,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599693293,1599693727,141,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599695070,1599695073,10,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599695762,1599695785,35,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599696450,1599696605,31,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599697275,1599697638,46,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599698064,1599698341,64,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599703222,1599703287,43,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599704081,1599704680,488,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599704680,1599705116,63,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599705356,1599705955,146,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599705955,1599706417,209,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599706614,1599707135,277,2,Wednesday,9
HKQuantityTypeIdentifierStepCount,count,2020-09-09,1599714416,1599715001,154,2,Wednesday,9
